102	12	1	3.8620689655	4.9039341263	3	.03142857	-.326693674	-.773307794	.3171428557	.6300440076	-.317551546	-.285714286	-.956737681	-.455756249	-.285714286	-.956737681	-.455756249
102	13	2	3.2567049808	5.3430924062	3	.03142857	.1124646062	-1.378671779	.3171428557	.6300440076	-.317551546	-.285714286	-.517579401	-1.061120234	-.285714286	-.517579401	-1.061120234
102	14	3	4.7279693487	5.8737419945	2	-.96857143	.6431141945	.0925925887	.3171428557	.6300440076	-.317551546	-1.285714286	.0130701869	.4101441343	-1.285714286	.0130701869	.4101441343
102	15	4	5.2567049808	5.3705397987	3	.03142857	.1399119987	.6213282208	.3171428557	.6300440076	-.317551546	-.285714286	-.490132009	.9388797665	-.285714286	-.490132009	.9388797665
102	16	5	4.3295019157	7.429094236	2	-.96857143	2.198466436	-.305874844	.3171428557	.6300440076	-.317551546	-1.285714286	1.5684224284	.0116767013	-1.285714286	1.5684224284	.0116767013
102	17	6	3.5632183908	4.1262580055	4	1.03142857	-1.104369795	-1.072158369	.3171428557	.6300440076	-.317551546	.7142857143	-1.734413802	-.754606824	.7142857143	-1.734413802	-.754606824
102	18	7	5.6245210728	5.6633119854	4	1.03142857	.4326841854	.9891443128	.3171428557	.6300440076	-.317551546	.7142857143	-.197359822	1.3066958584	.7142857143	-.197359822	1.3066958584
102	19	8	4.337164751	7.6212259835	4	1.03142857	2.3905981835	-.298212009	.3171428557	.6300440076	-.317551546	.7142857143	1.7605541759	.0193395366	.7142857143	1.7605541759	.0193395366
102	20	9	4.6360153257	4.2726440988	2	-.96857143	-.957983701	.0006385657	.3171428557	.6300440076	-.317551546	-1.285714286	-1.588027709	.3181901113	-1.285714286	-1.588027709	.3181901113
102	21	10	3.846743295	6.010978957	3	.03142857	.780351157	-.788633465	.3171428557	.6300440076	-.317551546	-.285714286	.1503071494	-.471081919	-.285714286	.1503071494	-.471081919
103	1	-10	3.0804597701	3.9249771272	3	.03142857	-1.305650673	-1.55491699	-.349523811	.1647453538	-.443076085	.380952381	-1.470396027	-1.111840905	.380952381	-1.470396027	-1.111840905
103	2	-9	3.9616858238	4.1262580055	3	.03142857	-1.104369795	-.673690936	-.349523811	.1647453538	-.443076085	.380952381	-1.269115148	-.230614851	.380952381	-1.269115148	-.230614851
103	3	-8	3.9463601533	4.7118023788	1	-1.96857143	-.518825421	-.689016607	-.349523811	.1647453538	-.443076085	-1.619047619	-.683570775	-.245940522	-1.619047619	-.683570775	-.245940522
103	4	-7	3.1187739464	5.0777676121	4	1.03142857	-.152860188	-1.516602814	-.349523811	.1647453538	-.443076085	1.380952381	-.317605542	-1.073526729	1.380952381	-.317605542	-1.073526729
103	5	-6	4.367816092	6.505032022	2	-.96857143	1.274404222	-.267560668	-.349523811	.1647453538	-.443076085	-.619047619	1.1096588681	.1755154169	-.619047619	1.1096588681	.1755154169
103	6	-5	3.4406130268	3.714547118	2	-.96857143	-1.516080682	-1.194763733	-.349523811	.1647453538	-.443076085	-.619047619	-1.680826036	-.751687648	-.619047619	-1.680826036	-.751687648
103	7	-4	5.754789272	4.5837145471	4	1.03142857	-.646913253	1.119412512	-.349523811	.1647453538	-.443076085	1.380952381	-.811658607	1.562488597	1.380952381	-.811658607	1.562488597
103	8	-3	4.5823754789	4.7666971638	4	1.03142857	-.463930636	-.053001281	-.349523811	.1647453538	-.443076085	1.380952381	-.62867599	.3900748039	1.380952381	-.62867599	.3900748039
103	9	-2	3.2720306513	6.6971637694	2	-.96857143	1.4665359694	-1.363346109	-.349523811	.1647453538	-.443076085	-.619047619	1.3017906156	-.920270024	-.619047619	1.3017906156	-.920270024
103	10	-1	6.7509578544	5.2333028362	4	1.03142857	.0026750362	2.1155810944	-.349523811	.1647453538	-.443076085	1.380952381	-.162070318	2.5586571793	1.380952381	-.162070318	2.5586571793
103	11	0	3.5708812261	6.6788655078	3	.03142857	1.4482377078	-1.064495534	-.349523811	.1647453538	-.443076085	.380952381	1.2834923539	-.621419449	.380952381	1.2834923539	-.621419449
103	12	1	3.3256704981	6.7063129003	2	-.96857143	1.4756851003	-1.309706262	-.349523811	.1647453538	-.443076085	-.619047619	1.3109397464	-.866630177	-.619047619	1.3109397464	-.866630177
103	13	2	5.0498084291	4.9862763038	1	-1.96857143	-.244351496	.4144316691	-.349523811	.1647453538	-.443076085	-1.619047619	-.40909685	.8575077541	-1.619047619	-.40909685	.8575077541
103	14	3	5.1111111111	5.7090576395	3	.03142857	.4784298395	.4757343511	-.349523811	.1647453538	-.443076085	.380952381	.3136844857	.9188104361	.380952381	.3136844857	.9188104361
103	15	4	2.7049808429	6.395242452	2	-.96857143	1.164614652	-1.930395917	-.349523811	.1647453538	-.443076085	-.619047619	.9998692981	-1.487319832	-.619047619	.9998692981	-1.487319832
103	16	5	3.4942528736	5.4528819762	1	-1.96857143	.2222541762	-1.141123886	-.349523811	.1647453538	-.443076085	-1.619047619	.0575088224	-.698047801	-1.619047619	.0575088224	-.698047801
103	17	6	5.0421455939	6.7246111619	3	.03142857	1.4939833619	.4067688339	-.349523811	.1647453538	-.443076085	.380952381	1.3292380081	.8498449188	.380952381	1.3292380081	.8498449188
103	18	7	5.5708812261	4.4647758463	3	.03142857	-.765851954	.9355044661	-.349523811	.1647453538	-.443076085	.380952381	-.930597308	1.378580551	.380952381	-.930597308	1.378580551
103	19	8	3.5325670498	5.4986276304	3	.03142857	.2679998304	-1.10280971	-.349523811	.1647453538	-.443076085	.380952381	.1032544765	-.659733625	.380952381	.1032544765	-.659733625
103	20	9	4.337164751	6.7795059469	2	-.96857143	1.5488781469	-.298212009	-.349523811	.1647453538	-.443076085	-.619047619	1.3841327931	.1448640759	-.619047619	1.3841327931	.1448640759
103	21	10	4.0229885057	4.5654162855	3	.03142857	-.665211515	-.612388254	-.349523811	.1647453538	-.443076085	.380952381	-.829956868	-.169312169	.380952381	-.829956868	-.169312169
104	1	-10	4.7049808429	5.0228728271	3	.03142857	-.207754973	.0696040829	-.349523811	-.735354851	.2856230576	.380952381	.527599878	-.216018975	.380952381	.527599878	-.216018975
104	2	-9	3.8544061303	4.3824336688	1	-1.96857143	-.848194131	-.78097063	-.349523811	-.735354851	.2856230576	-1.619047619	-.11283928	-1.066593687	-1.619047619	-.11283928	-1.066593687
104	3	-8	5.9310344828	3.934126258	3	.03142857	-1.296501542	1.2956577228	-.349523811	-.735354851	.2856230576	.380952381	-.561146691	1.0100346652	.380952381	-.561146691	1.0100346652
104	4	-7	3.7394636015	2.2781335773	1	-1.96857143	-2.952494223	-.895913158	-.349523811	-.735354851	.2856230576	-1.619047619	-2.217139372	-1.181536216	-1.619047619	-2.217139372	-1.181536216
104	5	-6	2.7739463602	.9881061299	2	-.96857143	-4.24252167	-1.8614304	-.349523811	-.735354851	.2856230576	-.619047619	-3.507166819	-2.147053457	-.619047619	-3.507166819	-2.147053457
104	6	-5	5.4636015326	5.6541628545	3	.03142857	.4235350545	.8282247726	-.349523811	-.735354851	.2856230576	.380952381	1.1588899055	.542601715	.380952381	1.1588899055	.542601715
104	7	-4	4.3908045977	3.9524245197	2	-.96857143	-1.27820328	-.244572162	-.349523811	-.735354851	.2856230576	-.619047619	-.542848429	-.53019522	-.619047619	-.542848429	-.53019522
104	8	-3	6.6206896552	4.9679780421	5	2.03142857	-.262649758	1.9853128952	-.349523811	-.735354851	.2856230576	2.380952381	.472705093	1.6996898376	2.380952381	.472705093	1.6996898376
104	9	-2	5.0038314176	4.5471180238	3	.03142857	-.683509776	.3684546576	-.349523811	-.735354851	.2856230576	.380952381	.0518450747	.0828316001	.380952381	.0518450747	.0828316001
104	10	-1	4.0076628352	2.2598353156	2	-.96857143	-2.970792484	-.627713925	-.349523811	-.735354851	.2856230576	-.619047619	-2.235437633	-.913336982	-.619047619	-2.235437633	-.913336982
104	11	0	4.9348659004	5.5260750229	4	1.03142857	.2954472229	.2994891404	-.349523811	-.735354851	.2856230576	1.380952381	1.0308020738	.0138660828	1.380952381	1.0308020738	.0138660828
104	12	1	6.4444444444	6.9533394328	2	-.96857143	1.7227116328	1.8090676844	-.349523811	-.735354851	.2856230576	-.619047619	2.4580664837	1.5234446269	-.619047619	2.4580664837	1.5234446269
104	13	2	4.7126436782	7.3924977127	3	.03142857	2.1618699127	.0772669182	-.349523811	-.735354851	.2856230576	.380952381	2.8972247636	-.208356139	.380952381	2.8972247636	-.208356139
104	14	3	5.3409961686	4.2726440988	4	1.03142857	-.957983701	.7056194086	-.349523811	-.735354851	.2856230576	1.380952381	-.22262885	.419996351	1.380952381	-.22262885	.419996351
104	15	4	5.2950191571	5.3705397987	2	-.96857143	.1399119987	.6596423971	-.349523811	-.735354851	.2856230576	-.619047619	.8752668496	.3740193395	-.619047619	.8752668496	.3740193395
104	16	5	6.0229885057	5.5992680695	4	1.03142857	.3686402695	1.3876117457	-.349523811	-.735354851	.2856230576	1.380952381	1.1039951205	1.1019886882	1.380952381	1.1039951205	1.1019886882
104	17	6	2.5134099617	4.5745654163	1	-1.96857143	-.656062384	-2.121966798	-.349523811	-.735354851	.2856230576	-1.619047619	.0792924672	-2.407589856	-1.619047619	.0792924672	-2.407589856
104	18	7	7.4099616858	5.8005489478	3	.03142857	.5699211478	2.7745849258	-.349523811	-.735354851	.2856230576	.380952381	1.3052759988	2.4889618683	.380952381	1.3052759988	2.4889618683
104	19	8	3.2413793103	1.6559926807	2	-.96857143	-3.574635119	-1.39399745	-.349523811	-.735354851	.2856230576	-.619047619	-2.839280268	-1.679620507	-.619047619	-2.839280268	-1.679620507
104	20	9	5.4099616858	4.7301006404	3	.03142857	-.50052716	.7745849258	-.349523811	-.735354851	.2856230576	.380952381	.2348276914	.4889618683	.380952381	.2348276914	.4889618683
104	21	10	5.5249042146	4.537968893	2	-.96857143	-.692658907	.8895274546	-.349523811	-.735354851	.2856230576	-.619047619	.0426959439	.603904397	-.619047619	.0426959439	.603904397
105	1	-10	5.2490421456	4.6569075938	4	1.03142857	-.573720206	.6136653856	-.016190478	.5851696992	.9015690528	1.0476190476	-1.158889905	-.287903667	1.0476190476	-1.158889905	-.287903667
105	2	-9	5.5785440613	5.8005489478	3	.03142857	.5699211478	.9431673013	-.016190478	.5851696992	.9015690528	.0476190476	-.015248551	.0415982485	.0476190476	-.015248551	.0415982485
105	3	-8	5.9616858238	8.7282708143	3	.03142857	3.4976430143	1.3263090638	-.016190478	.5851696992	.9015690528	.0476190476	2.912473315	.4247400109	.0476190476	2.912473315	.4247400109
105	4	-7	6.3754789272	3.8609332113	3	.03142857	-1.369694589	1.7401021672	-.016190478	.5851696992	.9015690528	.0476190476	-1.954864288	.8385331144	.0476190476	-1.954864288	.8385331144
105	5	-6	6.3295019157	5.8279963403	2	-.96857143	.5973685403	1.6941251557	-.016190478	.5851696992	.9015690528	-.952380952	.0121988411	.7925561029	-.952380952	.0121988411	.7925561029
105	6	-5	4.5440613027	4.3458371455	1	-1.96857143	-.884790655	-.091315457	-.016190478	.5851696992	.9015690528	-1.952380952	-1.469960354	-.99288451	-1.952380952	-1.469960354	-.99288451
105	7	-4	5.0038314176	5.0777676121	1	-1.96857143	-.152860188	.3684546576	-.016190478	.5851696992	.9015690528	-1.952380952	-.738029887	-.533114395	-1.952380952	-.738029887	-.533114395
105	8	-3	6.5363984674	6.2580054895	3	.03142857	1.0273776895	1.9010217074	-.016190478	.5851696992	.9015690528	.0476190476	.4422079902	.9994526546	.0476190476	.4422079902	.9994526546
105	9	-2	4	7.4107959744	5	2.03142857	2.1801681744	-.63537676	-.016190478	.5851696992	.9015690528	2.0476190476	1.5949984751	-1.536945813	2.0476190476	1.5949984751	-1.536945813
105	10	-1	4.7049808429	5.901189387	4	1.03142857	.670561587	.0696040829	-.016190478	.5851696992	.9015690528	1.0476190476	.0853918878	-.83196497	1.0476190476	.0853918878	-.83196497
105	11	0	6.5747126437	6.0292772187	3	.03142857	.7986494187	1.9393358837	-.016190478	.5851696992	.9015690528	.0476190476	.2134797194	1.0377668309	.0476190476	.2134797194	1.0377668309
105	12	1	6.2068965517	7.2735590119	3	.03142857	2.0429312119	1.5715197917	-.016190478	.5851696992	.9015690528	.0476190476	1.4577615127	.6699507389	.0476190476	1.4577615127	.6699507389
105	13	2	5.0727969349	5.5901189387	3	.03142857	.3594911387	.4374201749	-.016190478	.5851696992	.9015690528	.0476190476	-.225678561	-.464148878	.0476190476	-.225678561	-.464148878
105	14	3	6.2528735632	3.7328453797	3	.03142857	-1.49778242	1.6174968032	-.016190478	.5851696992	.9015690528	.0476190476	-2.08295212	.7159277504	.0476190476	-2.08295212	.7159277504
105	15	4	5.6168582375	6.4867337603	4	1.03142857	1.2561059603	.9814814775	-.016190478	.5851696992	.9015690528	1.0476190476	.6709362611	.0799124247	1.0476190476	.6709362611	.0799124247
105	16	5	4.9195402299	7.4199451052	3	.03142857	2.1893173052	.2841634699	-.016190478	.5851696992	.9015690528	.0476190476	1.604147606	-.617405583	.0476190476	1.604147606	-.617405583
105	17	6	4.0842911877	4.5105215005	3	.03142857	-.7201063	-.551085572	-.016190478	.5851696992	.9015690528	.0476190476	-1.305275999	-1.452654625	.0476190476	-1.305275999	-1.452654625
105	18	7	5.8007662835	4.8673376029	3	.03142857	-.363290197	1.1653895235	-.016190478	.5851696992	.9015690528	.0476190476	-.948459896	.2638204707	.0476190476	-.948459896	.2638204707
105	19	8	4.9961685824	7.2461116194	3	.03142857	2.0154838194	.3607918224	-.016190478	.5851696992	.9015690528	.0476190476	1.4303141202	-.54077723	.0476190476	1.4303141202	-.54077723
105	20	9	7.0421455939	6.6697163769	3	.03142857	1.4390885769	2.4067688339	-.016190478	.5851696992	.9015690528	.0476190476	.8539188777	1.5051997811	.0476190476	.8539188777	1.5051997811
105	21	10	5.4252873563	4.4373284538	2	-.96857143	-.793299346	.7899105963	-.016190478	.5851696992	.9015690528	-.952380952	-1.378469045	-.111658456	-.952380952	-1.378469045	-.111658456
106	1	-10	4.0383141762	4.8490393413	2	-.96857143	-.381588459	-.597062584	.2695238081	-.160266627	-.394909692	-1.238095238	-.221321832	-.202152892	-1.238095238	-.221321832	-.202152892
106	2	-9	4.5057471264	6.1390667887	3	.03142857	.9084389887	-.129629634	.2695238081	-.160266627	-.394909692	-.238095238	1.0687056158	.2652800584	-.238095238	1.0687056158	.2652800584
106	3	-8	3.7164750958	4.9222323879	4	1.03142857	-.308395412	-.918901664	.2695238081	-.160266627	-.394909692	.7619047619	-.148128785	-.523991972	.7619047619	-.148128785	-.523991972
106	4	-7	4.5747126437	5.5443732845	4	1.03142857	.3137454845	-.060664116	.2695238081	-.160266627	-.394909692	.7619047619	.4740121117	.3342455756	.7619047619	.4740121117	.3342455756
106	5	-6	5.2107279693	5.791399817	2	-.96857143	.560772017	.5753512093	.2695238081	-.160266627	-.394909692	-1.238095238	.7210386442	.9702609013	-1.238095238	.7210386442	.9702609013
106	6	-5	2.9272030651	4.9130832571	3	.03142857	-.317544543	-1.708173695	.2695238081	-.160266627	-.394909692	-.238095238	-.157277916	-1.313264003	-.238095238	-.157277916	-1.313264003
106	7	-4	4.2298850575	6.9624885636	3	.03142857	1.7318607636	-.405491703	.2695238081	-.160266627	-.394909692	-.238095238	1.8921273908	-.010582011	-.238095238	1.8921273908	-.010582011
106	8	-3	3.7394636015	5.9469350412	5	2.03142857	.7163072412	-.895913158	.2695238081	-.160266627	-.394909692	1.7619047619	.8765738683	-.501003467	1.7619047619	.8765738683	-.501003467
106	9	-2	2.9655172414	6.9258920403	3	.03142857	1.6952642403	-1.669859519	.2695238081	-.160266627	-.394909692	-.238095238	1.8555308674	-1.274949827	-.238095238	1.8555308674	-1.274949827
106	10	-1	3.632183908	3.4492223239	2	-.96857143	-1.781405476	-1.003192852	.2695238081	-.160266627	-.394909692	-1.238095238	-1.621138849	-.60828316	-1.238095238	-1.621138849	-.60828316
106	11	0	3.5785440613	6.8709972553	4	1.03142857	1.6403694553	-1.056832699	.2695238081	-.160266627	-.394909692	.7619047619	1.8006360824	-.661923007	.7619047619	1.8006360824	-.661923007
106	12	1	5.2720306513	5.3888380604	4	1.03142857	.1582102604	.6366538913	.2695238081	-.160266627	-.394909692	.7619047619	.3184768876	1.0315635833	.7619047619	.3184768876	1.0315635833
106	13	2	5.5095785441	5.6541628545	2	-.96857143	.4235350545	.8742017841	.2695238081	-.160266627	-.394909692	-1.238095238	.5838016817	1.269111476	-1.238095238	.5838016817	1.269111476
106	14	3	3.6704980843	3.5681610247	4	1.03142857	-1.662466775	-.964878676	.2695238081	-.160266627	-.394909692	.7619047619	-1.502200148	-.569968984	.7619047619	-1.502200148	-.569968984
106	15	4	3.938697318	5.5809698079	3	.03142857	.3503420079	-.696679442	.2695238081	-.160266627	-.394909692	-.238095238	.510608635	-.30176975	-.238095238	.510608635	-.30176975
106	16	5	4.7662835249	3.2845379689	3	.03142857	-1.946089831	.1309067649	.2695238081	-.160266627	-.394909692	-.238095238	-1.785823204	.5258164569	-.238095238	-1.785823204	.5258164569
106	17	6	5.2337164751	5.901189387	3	.03142857	.670561587	.5983397151	.2695238081	-.160266627	-.394909692	-.238095238	.8308282142	.993249407	-.238095238	.8308282142	.993249407
106	18	7	3.5172413793	2.7813357731	4	1.03142857	-2.449292027	-1.118135381	.2695238081	-.160266627	-.394909692	.7619047619	-2.2890254	-.723225689	.7619047619	-2.2890254	-.723225689
106	19	8	4.0076628352	4.7483989021	3	.03142857	-.482228898	-.627713925	.2695238081	-.160266627	-.394909692	-.238095238	-.321962271	-.232804233	-.238095238	-.321962271	-.232804233
106	20	9	5.9310344828	3.9981701738	5	2.03142857	-1.232457626	1.2956577228	.2695238081	-.160266627	-.394909692	1.7619047619	-1.072190999	1.6905674147	1.7619047619	-1.072190999	1.6905674147
106	21	10	4.0842911877	3.2570905764	2	-.96857143	-1.973537224	-.551085572	.2695238081	-.160266627	-.394909692	-1.238095238	-1.813270596	-.15617588	-1.238095238	-1.813270596	-.15617588
107	1	-10	4.3754789272	3.7968892955	2	-.96857143	-1.433738504	-.259897833	-.063809525	-.238252076	.4045794524	-.904761905	-1.195486429	-.664477285	-.904761905	-1.195486429	-.664477285
107	2	-9	4.4367816092	6.4043915828	3	.03142857	1.1737637828	-.198595151	-.063809525	-.238252076	.4045794524	.0952380952	1.4120158585	-.603174603	.0952380952	1.4120158585	-.603174603
107	3	-8	5.632183908	6.2488563586	5	2.03142857	1.0182285586	.996807148	-.063809525	-.238252076	.4045794524	2.0952380952	1.2564806343	.5922276957	2.0952380952	1.2564806343	.5922276957
107	4	-7	5.2796934866	5.2790484904	2	-.96857143	.0484206904	.6443167266	-.063809525	-.238252076	.4045794524	-.904761905	.2866727661	.2397372742	-.904761905	.2866727661	.2397372742
107	5	-6	4.3218390805	3.0649588289	3	.03142857	-2.165668971	-.31353768	-.063809525	-.238252076	.4045794524	.0952380952	-1.927416895	-.718117132	.0952380952	-1.927416895	-.718117132
107	6	-5	6.122605364	4.3915827996	3	.03142857	-.839045	1.487228604	-.063809525	-.238252076	.4045794524	.0952380952	-.600792925	1.0826491516	.0952380952	-.600792925	1.0826491516
107	7	-4	3.8850574713	2.7172918573	2	-.96857143	-2.513335943	-.750319289	-.063809525	-.238252076	.4045794524	-.904761905	-2.275083867	-1.154898741	-.904761905	-2.275083867	-1.154898741
107	8	-3	5.5862068966	4.4556267155	3	.03142857	-.775001085	.9508301366	-.063809525	-.238252076	.4045794524	.0952380952	-.536749009	.5462506842	.0952380952	-.536749009	.5462506842
107	9	-2	6.2681992337	6.2580054895	4	1.03142857	1.0273776895	1.6328224737	-.063809525	-.238252076	.4045794524	1.0952380952	1.2656297652	1.2282430213	1.0952380952	1.2656297652	1.2282430213
107	10	-1	4.1685823755	3.3211344922	1	-1.96857143	-1.909493308	-.466794385	-.063809525	-.238252076	.4045794524	-1.904761905	-1.671241232	-.871373837	-1.904761905	-1.671241232	-.871373837
107	11	0	5.3026819923	5.791399817	3	.03142857	.560772017	.6673052323	-.063809525	-.238252076	.4045794524	.0952380952	.7990240927	.26272578	.0952380952	.7990240927	.26272578
107	12	1	3.1417624521	5.8279963403	5	2.03142857	.5973685403	-1.493614308	-.063809525	-.238252076	.4045794524	2.0952380952	.835620616	-1.89819376	2.0952380952	.835620616	-1.89819376
107	13	2	3.6781609195	4.5471180238	4	1.03142857	-.683509776	-.95721584	-.063809525	-.238252076	.4045794524	1.0952380952	-.445257701	-1.361795293	1.0952380952	-.445257701	-1.361795293
107	14	3	6.4597701149	6.1390667887	4	1.03142857	.9084389887	1.8243933549	-.063809525	-.238252076	.4045794524	1.0952380952	1.1466910643	1.4198139026	1.0952380952	1.1466910643	1.4198139026
107	15	4	4.4521072797	4.3641354071	3	.03142857	-.866492393	-.18326948	-.063809525	-.238252076	.4045794524	.0952380952	-.628240317	-.587848933	.0952380952	-.628240317	-.587848933
107	16	5	5.9003831418	4.2543458371	3	.03142857	-.976281963	1.2650063818	-.063809525	-.238252076	.4045794524	.0952380952	-.738029887	.8604269294	.0952380952	-.738029887	.8604269294
107	17	6	3.3793103448	4.373284538	3	.03142857	-.857343262	-1.256066415	-.063809525	-.238252076	.4045794524	.0952380952	-.619091186	-1.660645868	.0952380952	-.619091186	-1.660645868
107	18	7	4.4904214559	5.7273559012	3	.03142857	.4967281012	-.144955304	-.063809525	-.238252076	.4045794524	.0952380952	.7349801769	-.549534756	.0952380952	.7349801769	-.549534756
107	19	8	6.0766283525	6.120768527	2	-.96857143	.890140727	1.4412515925	-.063809525	-.238252076	.4045794524	-.904761905	1.1283928027	1.0366721401	-.904761905	1.1283928027	1.0366721401
